"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1957939167238975509","Tue Aug 19 22:54:08 +0000 2025","0","Day 5 Merauke masih hilang sinyal @TelkomIndonesia @Telkomsel @prabowo @ListyoSigitP","1957939167238975509","","","in","","0","1","0","https://x.com/undefined/status/1957939167238975509","1113859515034755072",
"1957631140514140404","Tue Aug 19 22:52:41 +0000 2025","0","@Laviemielle @tanyakanrl @Telkomsel Belum juga yg kena spam telepon","1957938799620870390","","Laviemielle","in","","0","0","0","https://x.com/undefined/status/1957938799620870390","1906185725865005056",
"1957924994555736161","Tue Aug 19 21:57:49 +0000 2025","0","halooo~ aku open cv pulsa e-wallet &amp; gestun. dijamin trusted link wa ada di bio ya tags jasa convert wtt tukar tuker trade to dana spay shopeepay ovo gopay bank isat indosat tsel telkomsel xl smartfren tri 3 axis by.u byu #zonauang (55)","1957924994555736161","","","in","","0","0","0","https://x.com/undefined/status/1957924994555736161","2658696811",
"1957923808813412674","Tue Aug 19 21:54:55 +0000 2025","0","@temporearyblues @temporearyblues Selamat pagi Kak. Maaf ya supaya Neira bisa bantu cek yuks infoin nomor Telkomsel lokasi lengkap tanggal kejadian dan nomor lain yang berkendala sama ke DM. Makasih -Neira","1957924263136227486","","temporearyblues","in","","0","0","0","https://x.com/undefined/status/1957924263136227486","255409050",
"1957923808813412674","Tue Aug 19 21:53:07 +0000 2025","0","@Telkomsel etmin telkomsel lagi ada gangguan kah","1957923808813412674","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957923808813412674","1449008646281515020",
"1957919129857585179","Tue Aug 19 21:36:47 +0000 2025","0","@LoveA_1996 @LoveA_1996 Maksudnya Kakak ga dapet kode OTP ya? Biar dibantu cek kendala ga nerima OTP silakan kirim nomor HPnya ke DM Kak. -Beeru","1957919701516038569","","LoveA_1996","in","","0","1","0","https://x.com/undefined/status/1957919701516038569","255409050",
"1957919129857585179","Tue Aug 19 21:34:31 +0000 2025","0","@Telkomsel Saya mau registrasi akun TikTok pake nomer baru Telkomsel tapi kenapa ga bisa??? TikTok bilang kirim 6 digit code ke nomer baru Telkomsel yang saya masukkan tapi saya ga nerima kode apa pun... Masa nomernya ga bisa dipake buat akun TikTok","1957919129857585179","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957919129857585179","151789161",
"1957631140514140404","Tue Aug 19 21:28:11 +0000 2025","0","@rmdtiy @tyongbleu @RobBob791184844 @greengrass_17 @rmdtiy Kak Enyi. Maaf ya Neira cek sudah ada DM dari Kakak. Yuk sambung di DM rekan Neira akan buatkan pelaporan lebih lanjutnya. Terima kasih :) -Neira","1957917537322332331","","rmdtiy","in","","0","0","0","https://x.com/undefined/status/1957917537322332331","255409050",
"1957631140514140404","Tue Aug 19 21:22:29 +0000 2025","0","@Telkomsel @tyongbleu @RobBob791184844 @greengrass_17 Emang ga dikenain biaya tapi ngabisin waktu hrs stopin satu-satu kenapasih suka bgt bikin orang susah dan sengaja ngespam gitu padahal ga penting?!!!","1957916100458578165","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957916100458578165","113594958",
"1957873515337773105","Tue Aug 19 21:10:25 +0000 2025","0","@ikantuna10ribu Wah... Mantap BTW udah berapa lama nih jadi pelanggan setia Telkomsel -Feri","1957913064910778839","","ikantuna10ribu","in","","0","0","0","https://x.com/undefined/status/1957913064910778839","255409050",
